Date,Latitude,pH
2016-03-25,38.8,8.321320000000002
2016-03-25,38.9,8.301111428571428
2016-03-25,39.0,8.29956
2016-03-26,37.6,8.416494285714284
2016-03-26,37.7,8.433935000000002
2016-03-26,37.8,8.423925
2016-03-26,37.9,8.441475
2016-03-26,38.0,8.459217948717948
2016-03-26,38.1,8.4555641025641
2016-03-26,38.2,8.43178
2016-03-26,38.3,8.41629024390244
2016-03-26,38.4,8.415274999999998
2016-03-26,38.5,8.418655
2016-03-26,38.6,8.428175609756092
2016-03-26,38.7,8.358009302325579
2016-03-26,38.8,8.383757142857144
2016-03-26,38.9,8.43228095238095
2016-03-26,39.0,8.350526530612248
2016-04-01,37.6,8.427155555555554
2016-04-01,37.7,8.424257142857144
2016-04-01,37.8,8.41203953488372
2016-04-01,37.9,8.421583333333334
2016-04-01,38.0,8.44722380952381
2016-04-01,38.1,8.453104761904761
2016-04-01,38.2,8.434265853658536
2016-04-01,38.3,8.4178
2016-04-01,38.4,8.41691951219512
2016-04-01,38.5,8.418199999999999
2016-04-01,38.6,8.427060975609756
2016-04-01,38.7,8.408919047619047
2016-04-01,38.8,8.403350000000001
2016-04-01,38.9,8.430851162790697
2016-04-01,39.0,8.42152051282051
2016-04-03,37.6,8.170296969696969
2016-04-03,37.7,8.35182285714286
2016-04-03,37.8,8.378117647058822
2016-04-03,37.9,8.386255555555554
2016-04-03,38.0,8.386751428571428
2016-04-03,38.1,8.409805882352941
2016-04-03,38.2,8.423791176470589
2016-04-03,38.3,8.408829729729728
2016-04-03,38.4,8.394327272727274
2016-04-03,38.5,8.38745294117647
2016-04-03,38.6,8.387711764705882
2016-04-03,38.7,8.403851428571429
2016-04-03,38.8,8.410042857142859
2016-04-03,38.9,8.397499999999999
2016-04-03,39.0,8.402912500000001
2016-04-04,37.6,8.421531250000001
2016-04-04,37.7,8.407770454545455
2016-04-04,37.8,8.404818604651165
2016-04-04,37.9,8.411397674418609
2016-04-04,38.0,8.43760731707317
2016-04-04,38.1,8.448624390243905
2016-04-04,38.2,8.431557499999998
2016-04-04,38.3,8.4134475
2016-04-04,38.4,8.409251282051283
2016-04-04,38.5,8.414412500000001
2016-04-04,38.6,8.428535897435898
2016-04-04,38.7,8.428075609756098
2016-04-04,38.8,8.40825238095238
2016-04-04,38.9,8.424647727272726
2016-04-04,39.0,8.34881515151515
2016-04-05,37.6,8.305552380952381
2016-04-05,37.7,8.369294117647058
2016-04-05,37.8,8.382122857142855
2016-04-05,37.9,8.38295294117647
2016-04-05,38.0,8.382014705882353
2016-04-05,38.1,8.396899999999999
2016-04-05,38.2,8.418057575757574
2016-04-05,38.3,8.424063636363636
2016-04-05,38.4,8.414538235294119
2016-04-05,38.5,8.408564705882354
2016-04-05,38.6,8.41049705882353
2016-04-05,38.7,8.43902857142857
2016-04-05,38.8,8.437345714285714
2016-04-05,38.9,8.420025714285718
2016-04-05,39.0,8.41996
2016-04-09,37.6,8.400193548387097
2016-04-09,37.7,8.397351282051284
2016-04-09,37.8,8.4005725
2016-04-09,37.9,8.407043902439026
2016-04-09,38.0,8.423270731707317
2016-04-09,38.1,8.441010000000002
2016-04-09,38.2,8.43510975609756
2016-04-09,38.3,8.411340000000001
2016-04-09,38.4,8.407404761904761
2016-04-09,38.5,8.41697142857143
2016-04-09,38.6,8.423181395348838
2016-04-09,38.7,8.3998511627907
2016-04-09,38.8,8.388514285714285
2016-04-09,38.9,8.401590243902437
2016-04-09,39.0,8.266551428571429
2016-04-10,37.6,8.272108333333335
2016-04-11,37.6,8.346100000000002
2016-04-11,37.7,8.372287804878047
2016-04-11,37.8,8.394448780487807
2016-04-11,37.9,8.397340476190477
2016-04-11,38.0,8.398905128205126
2016-04-11,38.1,8.413335897435896
2016-04-11,38.2,8.438960526315787
2016-04-11,38.3,8.448068421052632
2016-04-11,38.4,8.438786111111112
2016-04-11,38.5,8.431213157894737
2016-04-11,38.6,8.431349999999998
2016-04-11,38.7,8.437202631578948
2016-04-11,38.8,8.427963157894737
2016-04-11,38.9,8.418326315789475
2016-04-11,39.0,8.420772727272727
2016-04-14,37.6,8.412149999999999
2016-04-14,37.7,8.406688095238092
2016-04-14,37.8,8.411448780487808
2016-04-14,37.9,8.418330952380948
2016-04-14,38.0,8.41439268292683
2016-04-14,38.1,8.433511904761907
2016-04-14,38.2,8.4460625
2016-04-14,38.3,8.441250000000002
2016-04-14,38.4,8.423595
2016-04-14,38.5,8.410389999999998
2016-04-14,38.6,8.410923076923078
2016-04-14,38.7,8.40088947368421
2016-04-14,38.8,8.383381578947368
2016-04-14,38.9,8.358856756756758
2016-04-14,39.0,8.186529729729727
2016-04-15,37.6,8.265128571428574
2016-04-15,37.7,8.37295588235294
2016-04-15,37.8,8.3833
2016-04-15,37.9,8.388199999999998
2016-04-15,38.0,8.382427777777776
2016-04-15,38.1,8.393633333333332
2016-04-15,38.2,8.416552941176473
2016-04-22,38.9,8.32309024390244
2016-04-22,39.0,8.161391304347829
2016-04-25,37.6,8.114015384615389
2016-04-25,37.7,8.335686111111109
2016-04-25,37.8,8.327797142857143
2016-04-25,37.9,8.333788571428572
2016-04-25,38.0,8.33696285714286
2016-04-25,38.1,8.345134285714284
2016-04-25,38.2,8.350877142857142
2016-04-25,38.3,8.38425142857143
2016-04-25,38.4,8.390051515151514
2016-04-25,38.5,8.386439393939394
2016-04-25,38.6,8.385066666666667
2016-04-25,38.7,8.390039393939393
2016-04-25,38.8,8.385665625
2016-04-25,38.9,8.399443243243244
2016-04-28,39.0,7.8447
2016-05-06,38.9,8.292592592592591
2016-05-06,39.0,8.170032499999998
2016-05-09,37.6,8.1654671875
2016-05-09,37.7,8.358682857142858
2016-05-09,37.8,8.363207317073172
2016-05-09,37.9,8.405265714285719
2016-05-09,38.0,8.41165
2016-05-09,38.1,8.39785142857143
2016-05-09,38.2,8.39889411764706
2016-05-09,38.3,8.40402
2016-05-09,38.4,8.405772727272728
2016-05-09,38.5,8.396320588235296
2016-05-09,38.6,8.39685
2016-05-09,38.7,8.39935588235294
2016-05-09,38.8,8.36859705882353
2016-05-09,38.9,8.358354545454546
2016-05-09,39.0,8.349440000000001
2016-05-11,37.6,8.420831818181819
2016-05-11,37.7,8.421760869565217
2016-05-11,37.8,8.461472916666667
2016-05-11,37.9,8.460663829787233
2016-05-11,38.0,8.437204347826087
2016-05-11,38.1,8.437000000000001
2016-05-11,38.2,8.425976744186045
2016-05-11,38.3,8.404183333333334
2016-05-11,38.4,8.405370731707317
2016-05-11,38.5,8.40319024390244
2016-05-11,38.6,8.388299999999997
2016-05-11,38.7,8.367535
2016-05-11,38.8,8.34851714285714
2016-05-11,38.9,8.308312499999998
2016-05-11,39.0,8.185092307692308
2016-05-17,38.8,8.333166666666667
2016-05-17,38.9,8.297552500000002
2016-05-17,39.0,8.151106666666665
2016-05-18,37.6,8.39140465116279
2016-05-18,37.7,8.385856097560973
2016-05-18,37.8,8.445441025641024
2016-05-18,37.9,8.477714634146343
2016-05-18,38.0,8.461648780487806
2016-05-18,38.1,8.42981463414634
2016-05-18,38.2,8.42072682926829
2016-05-18,38.3,8.402821951219511
2016-05-18,38.4,8.397360975609756
2016-05-18,38.5,8.38535
2016-05-18,38.6,8.36866153846154
2016-05-18,38.7,8.346107692307694
2016-05-18,38.8,8.330248275862068
2016-05-20,38.8,8.373083333333334
2016-05-20,38.9,8.39081219512195
2016-05-20,39.0,8.272813157894738
2016-05-21,37.6,8.370299999999993
2016-05-21,37.7,8.370299999999991
2016-05-21,37.8,8.370299999999991
2016-05-21,37.9,8.370299999999991
2016-05-21,38.0,8.370299999999991
2016-05-21,38.1,8.370299999999991
2016-05-21,38.2,8.370299999999991
2016-05-21,38.3,8.370299999999991
2016-05-21,38.4,8.370299999999991
2016-05-21,38.5,8.370299999999991
2016-05-21,38.6,8.370299999999991
2016-05-21,38.7,8.370299999999991
2016-05-21,38.8,8.370299999999997
2016-05-23,37.4,8.172807692307693
2016-05-23,37.5,8.37143846153846
2016-05-23,37.6,8.37956756756757
2016-05-23,37.7,8.373618421052631
2016-05-23,37.8,8.363647222222221
2016-05-23,37.9,8.373142105263158
2016-05-23,38.0,8.429207894736845
2016-05-23,38.1,8.427851282051282
2016-05-23,38.2,8.409787500000002
2016-05-23,38.3,8.400329545454547
2016-05-23,38.4,8.386202702702704
2016-05-23,38.5,8.379482051282054
2016-05-23,38.6,8.372115789473682
2016-05-23,38.7,8.366347222222222
2016-05-23,38.8,8.34851142857143
2016-05-23,38.9,8.345334285714284
2016-05-23,39.0,8.388394736842102
2016-05-24,39.0,8.444
2016-05-25,38.9,8.390305882352942
2016-05-25,39.0,8.333283333333332
2016-05-26,37.6,8.315073846153846
2016-05-26,37.7,8.349001265822785
2016-05-26,37.8,8.347580263157896
2016-05-26,37.9,8.378457692307691
2016-05-26,38.0,8.384706493506494
2016-05-26,38.1,8.365317333333332
2016-05-26,38.2,8.365297297297294
2016-05-26,38.3,8.348486842105261
2016-05-26,38.4,8.335161333333332
2016-05-26,38.5,8.347108974358974
2016-05-26,38.6,8.347285365853658
2016-05-26,38.7,8.345416666666667
2016-05-26,38.8,8.36124418604651
2016-05-26,38.9,8.360396551724138
2016-05-27,38.6,8.3462
2016-05-27,38.7,8.338951515151516
2016-05-27,38.8,8.338076470588234
2016-05-27,38.9,8.349702941176469
2016-05-27,39.0,8.356175
2016-05-29,37.6,8.362888372093025
2016-05-29,37.7,8.35395238095238
2016-05-29,37.8,8.359880952380951
2016-05-29,37.9,8.386078571428568
2016-05-29,38.0,8.38001951219512
2016-05-29,38.1,8.37771707317073
2016-05-29,38.2,8.391556097560974
2016-05-29,38.3,8.348176923076922
2016-05-29,38.4,8.325143333333333
2016-05-29,38.5,8.339413157894734
2016-05-29,38.6,8.337743589743589
2016-05-29,38.7,8.334157142857142
2016-05-29,38.8,8.338726315789476
2016-05-29,38.9,8.313856097560977
2016-05-29,39.0,8.155286842105264
2016-06-01,37.6,8.223974358974361
2016-06-01,37.7,8.305494871794874
2016-06-01,37.8,8.31363846153846
2016-06-01,37.9,8.330511428571429
2016-06-01,38.0,8.345908333333334
2016-06-01,38.1,8.341931428571428
2016-06-01,38.2,8.346183333333336
2016-06-01,38.3,8.360508823529415
2016-06-01,38.4,8.364228571428573
2016-06-01,38.5,8.361438235294122
2016-06-01,38.6,8.343377142857141
2016-06-01,38.7,8.329020588235295
2016-06-01,38.8,8.313657142857144
2016-06-01,38.9,8.324873529411763
2016-06-01,39.0,8.34785909090909
2016-06-02,37.6,8.344720833333334
2016-06-02,37.7,8.350316666666668
2016-06-02,37.8,8.365748780487806
2016-06-02,37.9,8.373247499999998
2016-06-02,38.0,8.37768717948718
2016-06-02,38.1,8.378597368421053
2016-06-02,38.2,8.404815384615386
2016-06-02,38.3,8.392266666666668
2016-06-02,38.4,8.381725
2016-06-02,38.5,8.364617073170733
2016-06-02,38.6,8.350509523809524
2016-06-02,38.7,8.345511627906978
2016-06-02,38.8,8.358342857142858
2016-06-02,38.9,8.333165116279071
2016-06-02,39.0,8.268077358490567
2016-06-05,37.6,8.191890697674419
2016-06-05,37.7,8.314897142857141
2016-06-05,37.8,8.313566666666667
2016-06-05,37.9,8.309464864864866
2016-06-05,38.0,8.3272
2016-06-05,38.1,8.323400000000001
2016-06-05,38.2,8.320345
2016-06-05,38.3,8.315848648648647
2016-06-05,38.4,8.324375675675675
2016-06-05,38.5,8.333522222222223
2016-06-05,38.6,8.325911111111113
2016-06-05,38.7,8.318949999999997
2016-06-05,38.8,8.321337837837838
2016-06-05,38.9,8.343674285714286
2016-06-05,39.0,8.386978260869563
2016-06-09,39.0,8.398799999999998
2016-06-13,37.6,8.069147619047621
2016-06-13,37.7,8.198066666666668
2016-06-13,37.8,8.220943243243243
2016-06-13,37.9,8.242008108108106
2016-06-13,38.0,8.201913888888889
2016-06-13,38.1,8.188178947368423
2016-06-13,38.2,8.191345945945946
2016-06-13,38.3,8.190800000000001
2016-06-13,38.4,8.18565833333333
2016-06-13,38.5,8.181972972972972
2016-06-13,38.6,8.181963888888886
2016-06-13,38.7,8.188544736842102
2016-06-13,38.8,8.164163157894738
2016-06-13,38.9,8.18991081081081
2016-06-13,39.0,8.234063157894736
2016-06-29,38.9,8.4366
2016-06-29,39.0,8.4366
2016-06-30,37.6,8.4366
2016-06-30,37.7,8.4366
2016-06-30,37.8,8.4366
2016-06-30,37.9,8.4366
2016-06-30,38.0,8.4366
2016-06-30,38.1,8.4366
2016-06-30,38.2,8.4366
2016-06-30,38.3,8.4366
2016-06-30,38.4,8.4366
2016-06-30,38.5,8.4366
2016-06-30,38.6,8.4366
2016-06-30,38.7,8.4366
2016-06-30,38.8,8.4366
2016-06-30,38.9,8.4366
2016-07-14,37.6,8.318672340425534
2016-07-14,37.7,8.338907317073168
2016-07-14,37.8,8.336548717948716
2016-07-14,37.9,8.346443902439026
2016-07-14,38.0,8.354315384615385
2016-07-14,38.1,8.3493
2016-07-14,38.2,8.3457025
2016-07-14,38.3,8.330170731707316
2016-07-14,38.4,8.333558139534883
2016-07-14,38.5,8.329192682926829
2016-07-14,38.6,8.330835
2016-07-14,38.7,8.336599999999997
2016-07-14,38.8,8.32948717948718
2016-07-14,38.9,8.308630769230769
2016-07-14,39.0,8.22613043478261
2016-07-16,37.6,8.145235555555558
2016-07-16,37.7,8.27731463414634
2016-07-16,37.8,8.314363414634146
2016-07-16,37.9,8.335045
2016-07-16,38.0,8.347423809523812
2016-07-16,38.1,8.350381395348835
2016-07-16,38.2,8.352757142857142
2016-07-16,38.3,8.348182500000002
2016-07-16,38.4,8.356305263157896
2016-07-16,38.5,8.354424324324322
2016-07-16,38.6,8.353481081081082
2016-07-16,38.7,8.350549999999998
2016-07-16,38.8,8.345534285714285
2016-07-16,38.9,8.330522857142858
2016-07-16,39.0,8.349016666666667
2016-07-22,38.9,8.3795
2016-07-22,39.0,8.379500000000004
2016-08-03,37.6,7.948543750000002
2016-08-03,37.7,7.998611111111111
2016-08-03,37.8,8.006669444444443
2016-08-03,37.9,8.03661388888889
2016-08-03,38.0,8.058891666666668
2016-08-03,38.1,8.088383783783781
2016-08-03,38.2,8.092807894736842
2016-08-03,38.3,8.095752777777777
2016-08-03,38.4,8.096563888888888
2016-08-03,38.5,8.106954285714286
2016-08-03,38.6,8.110662857142856
2016-08-03,38.7,8.112965714285714
2016-08-03,38.8,8.117971428571428
2016-08-03,38.9,8.115973529411763
2016-08-03,39.0,8.1157875
2016-08-04,39.0,8.1203
2016-08-05,38.9,8.198925000000003
2016-08-05,39.0,8.088813846153846
2016-08-06,37.6,8.124020512820511
2016-08-06,37.7,8.11596976744186
2016-08-06,37.8,8.117746511627907
2016-08-06,37.9,8.145276744186047
2016-08-06,38.0,8.175097500000003
2016-08-06,38.1,8.1615275
2016-08-06,38.2,8.160225000000002
2016-08-06,38.3,8.14873
2016-08-06,38.4,8.136360000000002
2016-08-06,38.5,8.138970731707316
2016-08-06,38.6,8.138075609756097
2016-08-06,38.7,8.15583023255814
2016-08-06,38.8,8.166295454545455
2016-08-06,38.9,8.157846666666668
2016-08-08,37.6,7.819103448275863
2016-08-08,37.7,8.015768571428573
2016-08-08,37.8,8.075408571428573
2016-08-08,37.9,8.06686388888889
2016-08-08,38.0,8.08605142857143
2016-08-08,38.1,8.118069444444444
2016-08-08,38.2,8.115482857142856
2016-08-08,38.3,8.123325000000001
2016-08-08,38.4,8.13206
2016-08-08,38.5,8.122263888888888
2016-08-08,38.6,8.123945714285714
2016-08-08,38.7,8.134691666666669
2016-08-08,38.8,8.153605263157893
2016-08-08,38.9,8.237605555555556
2016-08-08,39.0,8.266566666666668
2016-08-11,38.9,8.118882142857142
2016-08-11,39.0,8.197897499999998
2016-08-12,37.6,8.043417948717948
2016-08-12,37.7,8.025769767441862
2016-08-12,37.8,8.032764285714286
2016-08-12,37.9,8.064579069767442
2016-08-12,38.0,8.106639534883717
2016-08-12,38.1,8.107409523809524
2016-08-12,38.2,8.089790697674417
2016-08-12,38.3,8.076386046511622
2016-08-12,38.4,8.061188636363635
2016-08-12,38.5,8.045634782608696
2016-08-12,38.6,8.032636363636364
2016-08-12,38.7,8.066738095238096
2016-08-12,38.8,8.093092500000001
2016-08-12,38.9,8.079841666666667
2016-08-14,37.4,7.729514285714286
2016-08-14,37.5,8.109683333333333
2016-08-14,37.6,8.038147368421054
2016-08-14,37.7,8.016827027027029
2016-08-14,37.8,8.018913513513514
2016-08-14,37.9,8.02347027027027
2016-08-14,38.0,8.16381842105263
2016-08-14,38.1,8.182569230769232
2016-08-14,38.2,8.142920512820512
2016-08-14,38.3,8.10567894736842
2016-08-14,38.4,8.08975135135135
2016-08-14,38.5,8.0774
2016-08-14,38.6,8.065915789473683
2016-08-14,38.7,8.062586842105262
2016-08-14,38.8,8.092013157894735
2016-08-14,38.9,8.068586486486486
2016-08-14,39.0,8.102755555555555
2016-09-03,37.6,7.72530909090909
2016-09-03,37.7,7.828026666666667
2016-09-04,37.7,7.86545
2016-09-04,37.8,7.872302777777779
2016-09-04,37.9,7.922647222222221
2016-09-04,38.0,7.92886388888889
2016-09-04,38.1,7.9643594594594616
2016-09-04,38.2,7.963210810810811
2016-09-04,38.3,7.969730555555554
2016-09-04,38.4,7.99236
2016-09-04,38.5,7.9913500000000015
2016-09-04,38.6,7.99570810810811
2016-09-04,38.7,7.996974999999998
2016-09-04,38.8,7.97503142857143
2016-09-04,38.9,7.949522857142855
2016-09-04,39.0,7.92224
2016-09-05,38.9,7.841541379310345
2016-09-05,39.0,7.697537499999999
2016-09-06,37.6,7.955258064516128
2016-09-06,37.7,7.942288372093024
2016-09-06,37.8,7.935872093023256
2016-09-06,37.9,7.943997674418608
2016-09-06,38.0,7.963454761904764
2016-09-06,38.1,7.974882500000001
2016-09-06,38.2,7.988433333333332
2016-09-06,38.3,7.981187804878049
2016-09-06,38.4,7.99551219512195
2016-09-06,38.5,7.988868292682928
2016-09-06,38.6,7.9603418604651175
2016-09-06,38.7,7.936266666666667
2016-09-06,38.8,7.927647826086956
2016-09-06,38.9,7.908607692307693
2016-09-20,37.6,7.572484210526315
2016-09-20,37.7,7.7725375
2016-09-20,37.8,7.825043243243244
2016-09-20,37.9,7.859964864864863
2016-09-20,38.0,7.875602631578947
2016-09-20,38.1,7.9343540540540545
2016-09-20,38.2,7.966145945945944
2016-09-20,38.3,7.966043243243243
2016-09-20,38.4,7.968869444444443
2016-09-20,38.5,7.970162499999999
2016-09-21,38.5,7.969099999999999
2016-09-21,38.6,7.969199999999999
2016-09-21,38.7,7.9849707317073175
2016-09-21,38.8,7.991750000000001
2016-09-21,38.9,7.949244736842104
2016-09-21,39.0,7.932558333333333
2016-09-23,39.0,7.567973333333333
2016-09-28,37.6,7.849648837209304
2016-09-28,37.7,7.853229545454545
2016-09-28,37.8,7.867339534883722
2016-09-28,37.9,7.899851162790696
2016-09-28,38.0,7.937931111111113
2016-09-28,38.1,7.945670731707318
2016-09-28,38.2,7.960842857142859
2016-09-28,38.3,7.955588095238095
2016-09-28,38.4,7.9567744186046525
2016-09-28,38.5,7.9629875000000006
2016-09-28,38.6,7.96659111111111
2016-09-28,38.7,7.9097
2016-09-28,38.8,7.878486363636363
2016-09-28,38.9,7.820359090909091
2016-09-28,39.0,7.571129629629631
2016-10-08,38.9,7.727046153846155
2016-10-08,39.0,7.510783333333333
2016-10-09,37.6,7.866719444444444
2016-10-09,37.7,7.927084444444445
2016-10-09,37.8,7.914822222222223
2016-10-09,37.9,7.9060477272727265
2016-10-09,38.0,7.90384318181818
2016-10-09,38.1,7.9156434782608684
2016-10-09,38.2,7.934281818181821
2016-10-09,38.3,7.941206521739132
2016-10-09,38.4,7.938327659574467
2016-10-09,38.5,7.93605319148936
2016-10-09,38.6,7.927952083333332
2016-10-09,38.7,7.881172340425532
2016-10-09,38.8,7.817679545454547
2016-10-09,38.9,7.77104375
2016-10-10,37.6,7.565062574850296
2016-10-10,37.7,8.507400000000002
2016-10-10,37.8,8.507400000000002
2016-10-10,37.9,8.507400000000002
2016-10-10,38.0,8.507400000000002
2016-10-10,38.1,8.507400000000002
2016-10-10,38.2,8.507400000000002
2016-10-10,38.3,8.5074
2016-10-11,38.3,8.5074
2016-10-11,38.4,8.507400000000002
2016-10-11,38.5,8.507400000000002
2016-10-11,38.6,8.5074
2016-10-11,38.7,8.507400000000002
2016-10-11,38.8,8.5074
2016-10-11,38.9,8.5074
2016-10-11,39.0,8.188521951219506
